37.33709,-121.88941000000001
37.33133611473671,-121.85738194973801
37.3863881481701,-121.88480323809799
37.308647,-121.813461
37.28691,-121.94397
37.4128099773883,-121.90297756344101
37.252519899999996,-121.8501
37.4093138578249,-121.945219193046
37.42644,-121.92161999999999
37.38919,-121.98338999999999
37.4555854711176,-121.90998427547899
37.3362175002018,-122.015137771311
37.36189,-122.02453999999999
37.32258,-122.03121000000002
37.3878822408982,-122.024536281978
37.282037944475,-122.03191663334
37.488442909347604,-121.930383669657
37.4890666928572,-121.929413750767
37.339290000000005,-122.04255
37.35065,-122.04961999999999
37.35338,-122.05071000000001
37.38565,-122.08442
37.5218169879729,-121.997366492815
37.5436017856673,-121.984061099299
37.4068109566105,-122.106984711639
37.5536945,-121.981043
37.56295,-122.01003999999999
37.434084999999996,-122.129446
37.5751187606321,-122.038859706704
37.5895628278523,-122.022492714298
37.447520000000004,-122.15965
37.446105700000004,-122.1610267
37.658818,-121.898176
37.67718,-121.87578
37.4868656,-122.22341329999999
37.483950944157705,-122.232653501548
37.65423320000001,-122.1048419
37.67244,-122.08685
37.49613,-122.2477
37.6651882648286,-122.116480568499
37.711910145866796,-121.723351532745
37.6960964188897,-122.07856502383899
37.70864,-122.09133999999999
37.70864,-122.09133999999999
37.54368,-122.30661
37.56595479999999,-122.3233725
37.568342799999996,-122.3254578
37.5793126,-122.34574009999999
37.5801206,-122.34688909999998
37.590323,-122.34142
37.8353491,-122.1264706
37.7765099,-122.2250587
37.594114000000005,-122.38460500000001
37.600379700000005,-122.3900105
37.60147,-122.39148
37.78606,-122.24101
37.8600274754793,-122.12560322152599
37.8981,-122.06206
37.811068634171704,-122.247235737741
37.622566,-122.41094199999999
37.799629211425795,-122.26837158203101
37.807609480553495,-122.268880033234
37.6834642,-122.4028888
37.9369147127279,-121.698112115264
37.960314399999994,-121.7326581
37.7254643,-122.402527
37.7635576540922,-122.38857708871402
38.0134741,-121.8905534
38.0136496,-121.89048740000001
37.759479999999996,-122.41943
37.723259000000006,-122.45455929999999
37.7905719929647,-122.40430422127199
37.9934616,-122.1024094
37.7932604402304,-122.406762465835
38.032940110361295,-121.882134117186
37.795789899999995,-122.40536999999999
37.7975399525428,-122.406789958477
37.7955593172737,-122.409816160798
37.7879050728042,-122.44076168209699
37.7634668052021,-122.482386571049
37.7804213,-122.47328429999999
38.0543339252472,-122.152609080076
37.966045,-122.343246
38.066112359505,-122.165491386026
38.133641,-122.22246399999999
37.9283378273249,-122.51804798841499
38.123849663673894,-122.25396101427401
38.1253132837656,-122.25415918976101
38.215523,-122.14318100000001
38.3703303337097,-121.959481313825
38.32387,-122.30711000000001
38.5603285349925,-121.757062978432
